A                   , B                   , C                  , D                   , E                   , F                  , G                   , H                   , I                   , J                   , Category, Salary
                    , 25.324683585353135  , -55.40971611       ,                     , -187.7429883        ,                    , -102.5811849        , -152.9509446        , -154.9874849        , -47.6065486         , A       , 52569
151.5876930140193   , -14.51336218        , -143.1125752       , 148.17202324135675  , 32.65993636968886   , -34.65164617       , 48.54558806783743   , 1.167412289990954   , -71.73509637        , -54.67268095        , A       , 38782
                    , -46.97182342        , 93.03478524753518  , 90.29543753532613   , -17.59032099        ,                    , -103.3486222        , 39.59847763982864   , -138.3292165        , 83.1752232          , E       , 
41.86837044521078   , -26.51689558        , 43.54603184176165  , -34.1201402         ,                     , 21.485468434589823 , 116.66086644176463  ,                     , 104.86431975203816  , 39.31453683854002   , A       , 118823
-5.735261419        , 51.47965666         , 34.49254547        , -36.12199535        , -140.7645542        , -52.22360093       , -52.96458672        ,                     , -6.507764383        , -81.25287141        , D       , 70062
-16.46080419        , -32.06289843        , -91.88270245       , 146.7101502656284   , -18.61960058        , -79.18003932       , -166.2244491        ,                     , 51.81027429144851   ,                     , A       , 136893
                    , -109.1379903        , -22.9337385        ,                     , -23.34889407        , -64.42786759       , 134.2186524792058   , 19.783048821100326  , -50.31040974        , -86.55797495        , C       , 99114
                    , 42.678230384733965  , 76.70132953535386  ,                     ,                     , 58.82872571493437  , -141.7975544        , 7.589307596256189   , 1.7219460542563223  , 41.464212238228406  , C       , 
47.891849893005414  ,                     , 185.44175289394934 ,                     , -47.65044936        ,                    , -63.4920214         , 11.143440466137509  , -53.24949361        , -39.12987322        , B       , 142494
-129.4460133        ,                     , 78.29965737553881  ,                     , -42.92915199        , 33.21518728434494  ,                     , 29.017082839129436  , -115.6200949        , -85.40121204        , A       , 84293
-90.1187209         ,                     , 39.430571165615675 ,                     , 130.2929129180782   ,                    ,                     , 151.72624915492793  , -22.90429703        , 136.19379836331308  , E       , 140556
                    , -73.29905282        ,                    , 167.8203587949464   , -121.7784073        , -41.80827064       ,                     , -93.9402218         , -26.32547073        , 158.24552689848898  , D       , 115731
-103.1384993        , -24.03756019        ,                    , 46.544170428905204  , -86.47408092        , -17.82958539       , -28.98429641        ,                     ,                     , 127.14149660369311  , E       , 140573
25.804149128796045  , 106.71097426101797  , -57.12543069       ,                     , -95.45414205        , 70.06706485        , -44.07921385        , -161.9833618        , 18.049469358834834  , -32.07871409        , D       , 142343
-29.53296438        , -171.0217623        ,                    ,                     ,                     , -56.93504596       , 83.25139452205934   , -106.412386         , -90.5708959         , -52.71131833        , D       , 97951
-96.3347116         ,                     , 102.76476770227907 , -28.74926875        , 25.821568591132475  , -232.1129815       ,                     , 147.58157901398278  , 9.826232924990105   ,                     , C       , 38350
28.554608249376955  , 156.80076394688894  , 135.3778735001335  ,                     , 120.2633040566103   , 137.60722844867195 , -171.0136708        , 2.6117011832828703  , 52.55500382         ,                     , C       , 121735
-68.0364325         , -71.57746301        , -64.51081592       , 104.46323555177072  , -5.655481582        ,                    , 8.944811968382854   , 246.81138224571635  , 99.64200772421916   , -1.756936009        ,         , 58446
-26.40216219        , -69.65390172        ,                    , -119.6906802        , 98.20498299735661   ,                    , 64.20342938816407   , -50.35241159        , -75.10917221        , -33.02609006        , C       , 124666
179.19121789883906  , 303.7682316706462   ,                    , -45.8178986         , 95.50102278298581   , 15.269537724496487 , -65.33075851        , 49.07819451460078   ,                     , -24.00167664        , A       , 109934
-21.20619283        , 171.4977333744509   , -82.0851429        , -54.00347815        , -46.25401082        , 169.90546553386216 , -197.667562         , 82.24099147775958   ,                     , 181.34902220648962  ,         , 103656
35.56290997268603   , -215.1387318        , 161.14885094335253 , -23.60093762        , -204.0686718        , -40.5425417        , 3.610260574558234   , -104.9150123        , -153.1396064        , 29.65915693         ,         , 78654
-124.3818486        , -102.5954144        , 135.73367525589177 , -33.05550198        , -121.7202313        ,                    ,                     , 42.19196894324983   , 66.57130219881913   , 80.4276998          , D       , 44201
33.35231855728974   ,                     , -47.56143709       , -111.7820031        , 135.79631082185003  , 88.02546380391804  , -28.14358467        ,                     , 228.6139605139909   , -90.44824167        , A       , 75576
22.72297251394962   , -67.02410422        , -41.11899224       ,                     , -216.4190247        ,                    , 65.67872839096319   , -66.46246387        , 260.62981319686673  , 28.33006457474991   , D       , 100061
                    ,                     , -59.29734583       , -97.76071166        , -76.13454318        , -54.50882988       , 56.06463355397147   , -37.77946799        , 61.87294267142923   , -126.1591559        , D       , 89917
-64.42962509        , -71.22936759        , -381.7043386       , -45.79672701        ,                     , 45.71172308        , 73.26160935850538   ,                     ,                     , -127.9719347        ,         , 48385
32.44866743368817   , -68.70326166        , -53.40473006       , -21.6793752         , 28.591620884388487  , 5.510207639407414  ,                     , 71.87693955115205   , -13.31116274        , -103.5593762        , A       , 74470
-160.129727         , -76.28344491        , 22.484556184526912 , -138.3083843        , 107.37841864702413  , -105.0886869       ,                     , 147.63252341696878  , -18.22453974        , -109.2086508        , A       , 36111
